timestamp	id	value
62006794	tpc.bat_v_avgd	15.267376166666667
62006794	fc.state	7
62006794	fc.alt	26670.28125
62506813	gs.rssi	-82
62506813	comms.recd	12440
62506813	tpc.state	0
62506813	fc.pwr	1
62506813	tpc.gps
62506813	tpc.bat_v	15.184034
62506813	tpc.bat_v_avgd	15.2636685
62506813	fc.state	7
62506813	fc.alt	26667.40625
63006848	gs.rssi	-82
63006848	comms.recd	12560
63006848	tpc.state	0
63006848	fc.pwr	1
63006848	tpc.gps
63006848	tpc.bat_v	15.27592
63006848	tpc.bat_v_avgd	15.265441733333335
63006848	fc.state	7
63006848	fc.alt	26664.546875
63506879	gs.rssi	-83
63506879	comms.recd	12680
63506879	tpc.state	0
63506879	fc.pwr	1
63506879	tpc.gps
63506879	tpc.bat_v	15.266248
63506879	tpc.bat_v_avgd	15.264796933333335
63506879	fc.state	7
63506879	fc.alt	-188339.765625
64006900	gs.rssi	-82
64006900	comms.recd	12800
64006900	tpc.state	0
64006900	fc.pwr	1
64006900	tpc.gps
64006900	tpc.bat_v	15.25174
64006900	tpc.bat_v_avgd	15.263668533333336
64006900	fc.state	7
64006900	fc.alt	-188338.125
64506960	gs.rssi	-81
64506960	comms.recd	12920
64506960	tpc.state	0
64506960	fc.pwr	1
64506960	tpc.gps
64506960	tpc.bat_v	15.25174
64506960	tpc.bat_v_avgd	15.261895333333335
64506960	fc.state	7
64506960	fc.alt	26667.828125
65006979	gs.rssi	-83
65006979	comms.recd	13040
65006979	tpc.state	0
65006979	fc.pwr	1
65006979	tpc.gps
65006979	tpc.bat_v	15.271084
65006979	tpc.bat_v_avgd	15.260605733333334
65006979	fc.state	7
65006979	fc.alt	-188339.5625
65508137	gs.rssi	-81
65508137	comms.recd	13160
65508137	tpc.state	0
65508137	fc.pwr	1
65508137	tpc.gps
65508137	tpc.bat_v	15.222723
65508137	tpc.bat_v_avgd	15.258348899999998
65508137	fc.state	7
65508137	fc.alt	-188339.359375
66008163	gs.rssi	-82
66008163	comms.recd	13280
66008163	tpc.state	0
66008163	fc.pwr	1
66008163	tpc.gps
66008163	tpc.bat_v	15.246903
66008163	tpc.bat_v_avgd	15.256898066666663
66008163	fc.state	7
66008163	fc.alt	-188331.359375
66508177	gs.rssi	-84
66508177	comms.recd	13400
66508177	tpc.state	0
66508177	fc.pwr	1
66508177	tpc.gps
66508177	tpc.bat_v	15.266248
66508177	tpc.bat_v_avgd	15.257381666666666
66508177	fc.state	7
66508177	fc.alt	-188336.90625
67008219	gs.rssi	-86
67008219	comms.recd	13520
67008219	tpc.state	0
67008219	fc.pwr	1
67008219	tpc.gps
67008219	tpc.bat_v	15.232395
67008219	tpc.bat_v_avgd	15.25609203333333
67008219	fc.state	7
67008219	fc.alt	26664.546875
67508240	gs.rssi	-86
67508240	comms.recd	13640
67508240	tpc.state	0
67508240	fc.pwr	1
67508240	tpc.gps
67508240	tpc.bat_v	15.304936
67508240	tpc.bat_v_avgd	15.25609203333333
67508240	fc.state	7
67508240	fc.alt	26670.6875
68008248	gs.rssi	-86
68008248	comms.recd	13760
68008248	tpc.state	0
68008248	fc.pwr	1
68008248	tpc.gps
68008248	tpc.bat_v	15.261412
68008248	tpc.bat_v_avgd	15.253835199999997
68008248	fc.state	7
68008248	fc.alt	-188338.125
68508283	gs.rssi	-86
68508283	comms.recd	13880
68508283	tpc.state	0
68508283	fc.pwr	1
68508283	tpc.gps
68508283	tpc.bat_v	15.227559
68508283	tpc.bat_v_avgd	15.252545566666663
68508283	fc.state	7
68508283	fc.alt	26670.28125
69008283	gs.rssi	-86
69008283	comms.recd	14000
69008283	tpc.state	0
69008283	fc.pwr	1
69008283	tpc.gps
69008283	tpc.bat_v	15.266248
69008283	tpc.bat_v_avgd	15.252223166666662
69008283	fc.state	7
69008283	fc.alt	-188338.328125
69508328	gs.rssi	-87
69508328	comms.recd	14120
69508328	tpc.state	0
69508328	fc.pwr	1
69508328	tpc.gps
69508328	tpc.bat_v	15.256576
69508328	tpc.bat_v_avgd	15.251255966666664
69508328	fc.state	7
69508328	fc.alt	-188338.75
70008394	gs.rssi	-87
70008394	comms.recd	14240
70008394	tpc.state	0
70008394	fc.pwr	1
70008394	tpc.gps
70008394	tpc.bat_v	15.271084
70008394	tpc.bat_v_avgd	15.250933566666664
70008394	fc.state	7
70008394	fc.alt	-188340.796875
70508447	gs.rssi	-86
70508447	comms.recd	14360
70508447	tpc.state	0
70508447	fc.pwr	1
70508447	tpc.gps
70508447	tpc.bat_v	15.266248
70508447	tpc.bat_v_avgd	15.250772366666663
70508447	fc.state	7
70508447	fc.alt	26660.640625
71008490	gs.rssi	-87
71008490	comms.recd	14480
71008490	tpc.state	0
71008490	fc.pwr	1
71008490	tpc.gps
71008490	tpc.bat_v	15.261412
71008490	tpc.bat_v_avgd	15.25351283333333
71008490	fc.state	7
71008490	fc.alt	-188338.328125
71508506	gs.rssi	-88
71508506	comms.recd	14600
71508506	tpc.state	0
71508506	fc.pwr	1
71508506	tpc.gps
71508506	tpc.bat_v	15.271084
71508506	tpc.bat_v_avgd	15.253029233333331
71508506	fc.state	7
71508506	fc.alt	-188341
72008559	gs.rssi	-89
72008559	comms.recd	14720
72008559	tpc.state	0
72008559	fc.pwr	1
72008559	tpc.gps
72008559	tpc.bat_v	15.217887
72008559	tpc.bat_v_avgd	15.252868033333332
72008559	fc.state	7
72008559	fc.alt	26663.71875
72508564	gs.rssi	-85
72508564	comms.recd	14840
72508564	tpc.state	0
72508564	fc.pwr	1
72508564	tpc.gps
72508564	tpc.bat_v	15.227559
72508564	tpc.bat_v_avgd	15.253029233333335
72508564	fc.state	7
72508564	fc.alt	26661.46875
73008618	gs.rssi	-85
73008618	comms.recd	14960
73008618	tpc.state	0
73008618	fc.pwr	1
73008618	tpc.gps
73008618	tpc.bat_v	15.222723
73008618	tpc.bat_v_avgd	15.252706833333333
73008618	fc.state	7
73008618	fc.alt	26666.796875
73508648	gs.rssi	-88
73508648	comms.recd	15080
73508648	tpc.state	0
73508648	fc.pwr	1
73508648	tpc.gps
73508648	tpc.bat_v	15.261412
73508648	tpc.bat_v_avgd	15.252545633333334
73508648	fc.state	7
73508648	fc.alt	26652.859375
74008686	gs.rssi	-88
74008686	comms.recd	15200
74008686	tpc.state	0
74008686	fc.pwr	1
74008686	tpc.gps
74008686	tpc.bat_v	15.25174
74008686	tpc.bat_v_avgd	15.252384433333333
74008686	fc.state	7
74008686	fc.alt	26658.59375
74508744	gs.rssi	-93
74508744	comms.recd	15320
74508744	tpc.state	0
74508744	fc.pwr	1
74508744	tpc.gps
74508744	tpc.bat_v	15.232395
74508744	tpc.bat_v_avgd	15.250933599999998
74508744	fc.state	7
74508744	fc.alt	26652.65625
75008761	gs.rssi	-89
75008761	comms.recd	15440
75008761	tpc.state	0
75008761	fc.pwr	1
75008761	tpc.gps
75008761	tpc.bat_v	15.266248
75008761	tpc.bat_v_avgd	15.252706833333331
75008761	fc.state	7
75008761	fc.alt	26654.296875
75508791	gs.rssi	-87
75508791	comms.recd	15560
75508791	tpc.state	0
75508791	fc.pwr	1
75508791	tpc.gps
75508791	tpc.bat_v	15.246903
75508791	tpc.bat_v_avgd	15.252061999999997
75508791	fc.state	7
75508791	fc.alt	26646.09375
76008844	gs.rssi	-89
76008844	comms.recd	15680
76008844	tpc.state	0
76008844	fc.pwr	1
76008844	tpc.gps
76008844	tpc.bat_v	15.290428
76008844	tpc.bat_v_avgd	15.252706799999999
76008844	fc.state	7
76008844	fc.alt	26658.390625
76508879	gs.rssi	-87
76508879	comms.recd	15800
76508879	tpc.state	0
76508879	fc.pwr	1
76508879	tpc.gps
76508879	tpc.bat_v	15.237231
76508879	tpc.bat_v_avgd	15.252545599999998
76508879	fc.state	7
76508879	fc.alt	26666.796875
77008933	gs.rssi	-84
77008933	comms.recd	15920
77008933	tpc.state	0
77008933	fc.pwr	1
77008933	tpc.gps
77008933	tpc.bat_v	15.246903
77008933	tpc.bat_v_avgd	15.251900766666665
77008933	fc.state	7
77008933	fc.alt	26665.15625
77508992	gs.rssi	-83
77508992	comms.recd	16040
77508992	tpc.state	0
77508992	fc.pwr	1
77508992	tpc.gps
77508992	tpc.bat_v	15.155018
77508992	tpc.bat_v_avgd	15.250933566666664
77508992	fc.state	7
77508992	fc.alt	26661.671875
78009026	gs.rssi	-84
78009026	comms.recd	16160
78009026	tpc.state	0
78009026	fc.pwr	1
78009026	tpc.gps
78009026	tpc.bat_v	15.266248
78009026	tpc.bat_v_avgd	15.250611166666665
78009026	fc.state	7
78009026	fc.alt	26666.796875
78509069	gs.rssi	-85
78509069	comms.recd	16280
78509069	tpc.state	0
78509069	fc.pwr	1
78509069	tpc.gps
78509069	tpc.bat_v	15.266248
78509069	tpc.bat_v_avgd	15.250611166666665
78509069	fc.state	7
78509069	fc.alt	26669.46875
79009078	gs.rssi	-82
79009078	comms.recd	16400
79009078	tpc.state	0
79009078	fc.pwr	1
79009078	tpc.gps
79009078	tpc.bat_v	15.309772
79009078	tpc.bat_v_avgd	15.252545566666667
79009078	fc.state	7
79009078	fc.alt	26667.203125
79509082	gs.rssi	-82
79509082	comms.recd	16520
79509082	tpc.state	0
79509082	fc.pwr	1
79509082	tpc.gps
79509082	tpc.bat_v	15.25174
79509082	tpc.bat_v_avgd	15.252545566666665
79509082	fc.state	7
79509082	fc.alt	26665.984375
80009134	gs.rssi	-83
80009134	comms.recd	16640
80009134	tpc.state	0
80009134	fc.pwr	1
80009134	tpc.gps
80009134	tpc.bat_v	15.179198
80009134	tpc.bat_v_avgd	15.249482699999998
80009134	fc.state	7
80009134	fc.alt	26658.1875
80509192	gs.rssi	-87
80509192	comms.recd	16760
80509192	tpc.state	0
80509192	fc.pwr	1
80509192	tpc.gps
80509192	tpc.bat_v	15.25174
80509192	tpc.bat_v_avgd	15.250449933333332
80509192	fc.state	7
80509192	fc.alt	26666.390625
81010559	gs.rssi	-87
81010559	comms.recd	16880
81010559	tpc.state	0
81010559	fc.pwr	1
81010559	tpc.gps
81010559	tpc.bat_v	15.222723
81010559	tpc.bat_v_avgd	15.249643933333333
81010559	fc.state	7
81010559	fc.alt	26658.1875
81510585	gs.rssi	-92
81510585	comms.recd	17000
81510585	tpc.state	0
81510585	fc.pwr	1
81510585	tpc.gps
81510585	tpc.bat_v	15.179198
81510585	tpc.bat_v_avgd	15.246742266666665
81510585	fc.state	7
81510585	fc.alt	26664.34375
82510598	gs.rssi	-86
82510598	comms.recd	17120
82510598	tpc.state	0
82510598	fc.pwr	1
82510598	tpc.gps
82510598	tpc.bat_v	15.271084
82510598	tpc.bat_v_avgd	15.248031899999997
82510598	fc.state	7
82510598	fc.alt	26667.40625
83010603	gs.rssi	-86
83010603	comms.recd	17240
83010603	tpc.state	0
83010603	fc.pwr	1
83010603	tpc.gps
83010603	tpc.bat_v	15.246903
83010603	tpc.bat_v_avgd	15.246097466666663
83010603	fc.state	7
83010603	fc.alt	26665.984375
83510661	gs.rssi	-86
83510661	comms.recd	17360
83510661	tpc.state	0
83510661	fc.pwr	1
83510661	tpc.gps
83510661	tpc.bat_v	15.246903
83510661	tpc.bat_v_avgd	15.245613833333328
83510661	fc.state	7
83510661	fc.alt	-188328.90625
84010720	gs.rssi	-88
84010720	comms.recd	17480
84010720	tpc.state	0
84010720	fc.pwr	1
84010720	tpc.gps
84010720	tpc.bat_v	15.280756
84010720	tpc.bat_v_avgd	15.247387066666663
84010720	fc.state	7
84010720	fc.alt	26670.6875
84510753	gs.rssi	-89
84510753	comms.recd	17600
84510753	tpc.state	0
84510753	fc.pwr	1
84510753	tpc.gps
84510753	tpc.bat_v	15.227559
84510753	tpc.bat_v_avgd	15.246097433333329
84510753	fc.state	7
84510753	fc.alt	26666.1875
85010816	gs.rssi	-88
85010816	comms.recd	17720
85010816	tpc.state	0
85010816	fc.pwr	1
85010816	tpc.gps
85010816	tpc.bat_v	15.242067
85010816	tpc.bat_v_avgd	15.245613799999997
85010816	fc.state	7
85010816	fc.alt	26667.828125
85510865	gs.rssi	-87
85510865	comms.recd	17840
85510865	tpc.state	0
85510865	fc.pwr	1
85510865	tpc.gps
85510865	tpc.bat_v	15.25174
85510865	tpc.bat_v_avgd	15.244968999999996
85510865	fc.state	7
85510865	fc.alt	26661.46875
86010875	gs.rssi	-89
86010875	comms.recd	17960
86010875	tpc.state	0
86010875	fc.pwr	1
86010875	tpc.gps
86010875	tpc.bat_v	15.256576
86010875	tpc.bat_v_avgd	15.244646599999992
86010875	fc.state	7
86010875	fc.alt	26666.796875
86510916	gs.rssi	-87
86510916	comms.recd	18080
86510916	tpc.state	0
86510916	fc.pwr	1
86510916	tpc.gps
86510916	tpc.bat_v	15.266248
86510916	tpc.bat_v_avgd	15.244807799999995
86510916	fc.state	7
86510916	fc.alt	26668.4375
87010973	gs.rssi	-88
87010973	comms.recd	18200
87010973	tpc.state	0
87010973	fc.pwr	1
87010973	tpc.gps
87010973	tpc.bat_v	15.304936
87010973	tpc.bat_v_avgd	15.245936199999996
87010973	fc.state	7
87010973	fc.alt	26657.578125
87510999	gs.rssi	-92
87510999	comms.recd	18320
87510999	tpc.state	0
87510999	fc.pwr	1
87510999	tpc.gps
87510999	tpc.bat_v	15.256576
87510999	tpc.bat_v_avgd	15.24722583333333
87510999	fc.state	7
87510999	fc.alt	26660.234375
88011058	gs.rssi	-91
88011058	comms.recd	18440
88011058	tpc.state	0
88011058	fc.pwr	1
88011058	tpc.gps
88011058	tpc.bat_v	15.25174
88011058	tpc.bat_v_avgd	15.248031866666663
88011058	fc.state	7
88011058	fc.alt	26660.4375
88511114	gs.rssi	-89
88511114	comms.recd	18560
88511114	tpc.state	0
88511114	fc.pwr	1
88511114	tpc.gps
88511114	tpc.bat_v	15.261412
88511114	tpc.bat_v_avgd	15.249321499999997
88511114	fc.state	7
88511114	fc.alt	26662.078125
89011139	gs.rssi	-87
89011139	comms.recd	18680
89011139	tpc.state	0
89011139	fc.pwr	1
89011139	tpc.gps
89011139	tpc.bat_v	15.271084
89011139	tpc.bat_v_avgd	15.249643899999997
89011139	fc.state	7
89011139	fc.alt	26669.46875
89511144	gs.rssi	-88
89511144	comms.recd	18800
89511144	tpc.state	0
89511144	fc.pwr	1
89511144	tpc.gps
89511144	tpc.bat_v	15.246903
89511144	tpc.bat_v_avgd	15.249482666666665
89511144	fc.state	7
89511144	fc.alt	26666.390625
90011145	gs.rssi	-88
90011145	comms.recd	18920
90011145	tpc.state	0
90011145	fc.pwr	1
90011145	tpc.gps
90011145	tpc.bat_v	15.271084
90011145	tpc.bat_v_avgd	15.250772299999996
90011145	fc.state	7
90011145	fc.alt	26669.265625
90511193	gs.rssi	-87
90511193	comms.recd	19040
90511193	tpc.state	0
90511193	fc.pwr	1
90511193	tpc.gps
90511193	tpc.bat_v	15.329117
90511193	tpc.bat_v_avgd	15.252867933333333
90511193	fc.state	7
90511193	fc.alt	26670.28125
91011234	gs.rssi	-89
91011234	comms.recd	19160
91011234	tpc.state	0
91011234	fc.pwr	1
91011234	tpc.gps
91011234	tpc.bat_v	15.266248
91011234	tpc.bat_v_avgd	15.253512766666665
91011234	fc.state	7
91011234	fc.alt	26662.078125
91511240	gs.rssi	-90
91511240	comms.recd	19280
91511240	tpc.state	0
91511240	fc.pwr	1
91511240	tpc.gps
91511240	tpc.bat_v	15.261412
91511240	tpc.bat_v_avgd	15.252545566666665
91511240	fc.state	7
91511240	fc.alt	26664.140625
92012063	gs.rssi	-91
92012063	comms.recd	19400
92012063	tpc.state	0
92012063	fc.pwr	1
92012063	tpc.gps
92012063	tpc.bat_v	15.266248
92012063	tpc.bat_v_avgd	15.2535128
92012063	fc.state	7
92012063	fc.alt	-188336.484375
92512082	gs.rssi	-91
92512082	comms.recd	19520
92512082	tpc.state	0
92512082	fc.pwr	1
92512082	tpc.gps
92512082	tpc.bat_v	15.271084
92512082	tpc.bat_v_avgd	15.254318833333333
92512082	fc.state	7
92512082	fc.alt	26655.515625
93012117	gs.rssi	-90
93012117	comms.recd	19640
93012117	tpc.state	0
93012117	fc.pwr	1
93012117	tpc.gps
93012117	tpc.bat_v	15.261412
93012117	tpc.bat_v_avgd	15.257865299999997
93012117	fc.state	7
93012117	fc.alt	26659
93512143	gs.rssi	-92
93512143	comms.recd	19760
93512143	tpc.state	0
93512143	fc.pwr	1
93512143	tpc.gps
93512143	tpc.bat_v	15.232395
93512143	tpc.bat_v_avgd	15.256736866666666
93512143	fc.state	7
93512143	fc.alt	26659
94012165	gs.rssi	-90
94012165	comms.recd	19880
94012165	tpc.state	0
94012165	fc.pwr	1
94012165	tpc.gps
94012165	tpc.bat_v	15.246903
94012165	tpc.bat_v_avgd	15.25609203333333
94012165	fc.state	7
94012165	fc.alt	26665.15625
94512177	gs.rssi	-88
94512177	comms.recd	20000
94512177	tpc.state	0
94512177	fc.pwr	1
94512177	tpc.gps
94512177	tpc.bat_v	15.285592
94512177	tpc.bat_v_avgd	15.25528603333333
94512177	fc.state	7
94512177	fc.alt	26653.875
95012205	gs.rssi	-90
95012205	comms.recd	20120
95012205	tpc.state	0
95012205	fc.pwr	1
95012205	tpc.gps
95012205	tpc.bat_v	15.222723
95012205	tpc.bat_v_avgd	15.254318799999997
95012205	fc.state	7
95012205	fc.alt	26665.15625
95512220	gs.rssi	-90
95512220	comms.recd	20240
95512220	tpc.state	0
95512220	fc.pwr	1
95512220	tpc.gps
95512220	tpc.bat_v	15.266248
95512220	tpc.bat_v_avgd	15.257220466666665
95512220	fc.state	7
95512220	fc.alt	26654.90625
96012259	gs.rssi	-89
96012259	comms.recd	20360
96012259	tpc.state	0
96012259	fc.pwr	1
96012259	tpc.gps
96012259	tpc.bat_v	15.242067
96012259	tpc.bat_v_avgd	15.256898033333332
96012259	fc.state	7
96012259	fc.alt	26662.90625
96512335	gs.rssi	-89
96512335	comms.recd	20480
96512335	tpc.state	0
96512335	fc.pwr	1
96512335	tpc.gps
96512335	tpc.bat_v	15.232395
96512335	tpc.bat_v_avgd	15.257220433333334
96512335	fc.state	7
96512335	fc.alt	26644.453125
97012368	gs.rssi	-87
97012368	comms.recd	20600
97012368	tpc.state	0
97012368	fc.pwr	1
97012368	tpc.gps
97012368	tpc.bat_v	15.242067
97012368	tpc.bat_v_avgd	15.259316066666667
97012368	fc.state	7
97012368	fc.alt	26666.390625
97512382	gs.rssi	-86
97512382	comms.recd	20720
97512382	tpc.state	0
97512382	fc.pwr	1
97512382	tpc.gps
97512382	tpc.bat_v	15.266248
97512382	tpc.bat_v_avgd	15.25915486666667
97512382	fc.state	7
97512382	fc.alt	-188339.5625
98012409	gs.rssi	-87
98012409	comms.recd	20840
98012409	tpc.state	0
98012409	fc.pwr	1
98012409	tpc.gps
98012409	tpc.bat_v	15.227559
98012409	tpc.bat_v_avgd	15.258510066666668
98012409	fc.state	7
98012409	fc.alt	-188338.125
98512418	gs.rssi	-85
98512418	comms.recd	20960
98512418	tpc.state	0
98512418	fc.pwr	1
98512418	tpc.gps
98512418	tpc.bat_v	15.18887
98512418	tpc.bat_v_avgd	15.256575633333334
98512418	fc.state	7
98512418	fc.alt	26664.546875
99012434	gs.rssi	-86
99012434	comms.recd	21080
99012434	tpc.state	0
99012434	fc.pwr	1
99012434	tpc.gps
99012434	tpc.bat_v	15.246903
99012434	tpc.bat_v_avgd	15.255447199999999
99012434	fc.state	7
99012434	fc.alt	-188339.15625
99512460	gs.rssi	-87
99512460	comms.recd	21200
99512460	tpc.state	0
99512460	fc.pwr	1
99512460	tpc.gps
99512460	tpc.bat_v	15.271084
99512460	tpc.bat_v_avgd	15.256898033333332
99512460	fc.state	7
99512460	fc.alt	26666.796875
100012492	gs.rssi	-93
100012492	comms.recd	21320
100012492	tpc.state	0
100012492	fc.pwr	1
100012492	tpc.gps
100012492	tpc.bat_v	15.271084
100012492	tpc.bat_v_avgd	15.257865266666665
100012492	fc.state	7
100012492	fc.alt	26662.703125
101512627	gs.rssi	-90
101512627	comms.recd	21440
101512627	tpc.state	0
101512627	fc.pwr	1
101512627	tpc.gps
101512627	tpc.bat_v	15.256576
101512627	tpc.bat_v_avgd	15.258026466666665
101512627	fc.state	7
101512627	fc.alt	-188339.765625
102012680	gs.rssi	-90
102012680	comms.recd	21560
102012680	tpc.state	0
102012680	fc.pwr	1
102012680	tpc.gps
102012680	tpc.bat_v	15.25174
102012680	tpc.bat_v_avgd	15.257865266666665
102012680	fc.state	7
102012680	fc.alt	26653.671875
102512684	gs.rssi	-89
102512684	comms.recd	21680
102512684	tpc.state	0
102512684	fc.pwr	1
102512684	tpc.gps
102512684	tpc.bat_v	15.246903
102512684	tpc.bat_v_avgd	15.257220433333332
102512684	fc.state	7
102512684	fc.alt	26665.359375
103012738	gs.rssi	-88
103012738	comms.recd	21800
103012738	tpc.state	0
103012738	fc.pwr	1
103012738	tpc.gps
103012738	tpc.bat_v	15.213051
103012738	tpc.bat_v_avgd	15.254157599999997
103012738	fc.state	7
103012738	fc.alt	26652.859375
103512740	gs.rssi	-84
103512740	comms.recd	21920
103512740	tpc.state	0
103512740	fc.pwr	1
103512740	tpc.gps
103512740	tpc.bat_v	15.261412
103512740	tpc.bat_v_avgd	15.254318799999997
103512740	fc.state	7
103512740	fc.alt	26669.265625
104012744	gs.rssi	-83
104012744	comms.recd	22040
104012744	tpc.state	0
104012744	fc.pwr	1
104012744	tpc.gps
104012744	tpc.bat_v	15.271084
104012744	tpc.bat_v_avgd	15.254963599999996
104012744	fc.state	7
104012744	fc.alt	26670.90625
104512760	gs.rssi	-83
104512760	comms.recd	22160
104512760	tpc.state	0
104512760	fc.pwr	1
104512760	tpc.gps
104512760	tpc.bat_v	15.295264
104512760	tpc.bat_v_avgd	15.256091999999995
104512760	fc.state	7
104512760	fc.alt	26663.109375
105012807	gs.rssi	-83
105012807	comms.recd	22280
105012807	tpc.state	0
105012807	fc.pwr	1
105012807	tpc.gps
105012807	tpc.bat_v	15.261412
105012807	tpc.bat_v_avgd	15.255769599999995
105012807	fc.state	7
105012807	fc.alt	26663.921875
105512827	gs.rssi	-84
105512827	comms.recd	22400
105512827	tpc.state	0
105512827	fc.pwr	1
105512827	tpc.gps
105512827	tpc.bat_v	15.266248
105512827	tpc.bat_v_avgd	15.256414433333328
105512827	fc.state	7
105512827	fc.alt	26664.546875
106012848	gs.rssi	-86
106012848	comms.recd	22520
106012848	tpc.state	0
106012848	fc.pwr	1
106012848	tpc.gps
106012848	tpc.bat_v	15.261412
106012848	tpc.bat_v_avgd	15.256092033333328
106012848	fc.state	7
106012848	fc.alt	26669.046875
107012874	gs.rssi	-82
107012874	comms.recd	22640
107012874	tpc.state	0
107012874	fc.pwr	1
107012874	tpc.gps
107012874	tpc.bat_v	15.266248
107012874	tpc.bat_v_avgd	15.253996399999995
107012874	fc.state	7
107012874	fc.alt	26650.59375
107512922	gs.rssi	-82
107512922	comms.recd	22760
107512922	tpc.state	0
107512922	fc.pwr	1
107512922	tpc.gps
107512922	tpc.bat_v	15.25174
107512922	tpc.bat_v_avgd	15.253512799999998
107512922	fc.state	7
107512922	fc.alt	26653.265625
108012931	gs.rssi	-81
108012931	comms.recd	22880
108012931	tpc.state	0
108012931	fc.pwr	1
108012931	tpc.gps
108012931	tpc.bat_v	15.271084
108012931	tpc.bat_v_avgd	15.253835199999996
108012931	fc.state	7
108012931	fc.alt	26648.75
108512993	gs.rssi	-82
108512993	comms.recd	23000
108512993	tpc.state	0
108512993	fc.pwr	1
108512993	tpc.gps
108512993	tpc.bat_v	15.266248
108512993	tpc.bat_v_avgd	15.2538352
108512993	fc.state	7
108512993	fc.alt	26652.65625
109012999	gs.rssi	-80
109012999	comms.recd	23120
109012999	tpc.state	0
109012999	fc.pwr	1
109012999	tpc.gps
109012999	tpc.bat_v	15.198543
109012999	tpc.bat_v_avgd	15.251417166666666
109012999	fc.state	7
109012999	fc.alt	26665.5625
109513046	gs.rssi	-76
109513046	comms.recd	23240
109513046	tpc.state	0
109513046	fc.pwr	1
109513046	tpc.gps
109513046	tpc.bat_v	15.271084
109513046	tpc.bat_v_avgd	15.251739566666666
109513046	fc.state	7
109513046	fc.alt	26665.5625
110013102	gs.rssi	-78
110013102	comms.recd	23360
110013102	tpc.state	0
110013102	fc.pwr	1
110013102	tpc.gps
110013102	tpc.bat_v	15.232395
110013102	tpc.bat_v_avgd	15.251739566666666
110013102	fc.state	7
110013102	fc.alt	26665.359375
110513145	gs.rssi	-79
110513145	comms.recd	23480
110513145	tpc.state	0
110513145	fc.pwr	1
110513145	tpc.gps
110513145	tpc.bat_v	15.179198
110513145	tpc.bat_v_avgd	15.249482733333334
110513145	fc.state	7
110513145	fc.alt	26670.28125
111013196	gs.rssi	-76
111013196	comms.recd	23600
111013196	tpc.state	0
111013196	fc.pwr	1
111013196	tpc.gps
111013196	tpc.bat_v	15.271084
111013196	tpc.bat_v_avgd	15.248999133333331
111013196	fc.state	7
111013196	fc.alt	26669.046875
111513249	gs.rssi	-79
111513249	comms.recd	23720
111513249	tpc.state	0
111513249	fc.pwr	1
111513249	tpc.gps
111513249	tpc.bat_v	15.309772
111513249	tpc.bat_v_avgd	15.251900766666665
111513249	fc.state	7
111513249	fc.alt	-188340.390625
112013252	gs.rssi	-79
112013252	comms.recd	23840
112013252	tpc.state	0
112013252	fc.pwr	1
112013252	tpc.gps
112013252	tpc.bat_v	15.213051
112013252	tpc.bat_v_avgd	15.250127533333332
112013252	fc.state	7
112013252	fc.alt	26663.3125
112513297	gs.rssi	-77
112513297	comms.recd	23960
112513297	tpc.state	0
112513297	fc.pwr	1
112513297	tpc.gps
112513297	tpc.bat_v	15.261412
112513297	tpc.bat_v_avgd	15.250772366666668
112513297	fc.state	7
112513297	fc.alt	26662.28125
113013316	gs.rssi	-78
113013316	comms.recd	24080
113013316	tpc.state	0
113013316	fc.pwr	1
113013316	tpc.gps
113013316	tpc.bat_v	15.25174
113013316	tpc.bat_v_avgd	15.251417199999997
113013316	fc.state	7
113013316	fc.alt	26660.640625
113513345	gs.rssi	-77
113513345	comms.recd	24200
113513345	tpc.state	0
113513345	fc.pwr	1
113513345	tpc.gps
113513345	tpc.bat_v	15.271084
113513345	tpc.bat_v_avgd	15.25238443333333
113513345	fc.state	7
113513345	fc.alt	-188340.59375
114013345	gs.rssi	-77
114013345	comms.recd	24320
114013345	tpc.state	0
114013345	fc.pwr	1
114013345	tpc.gps
114013345	tpc.bat_v	15.246903
114013345	tpc.bat_v_avgd	15.251739599999995
114013345	fc.state	7
114013345	fc.alt	26663.3125
114513375	gs.rssi	-76
114513375	comms.recd	24440
114513375	tpc.state	0
114513375	fc.pwr	1
114513375	tpc.gps
114513375	tpc.bat_v	15.319445
114513375	tpc.bat_v_avgd	15.254802466666662
114513375	fc.state	7
114513375	fc.alt	26665.78125
115013408	gs.rssi	-79
115013408	comms.recd	24560
115013408	tpc.state	0
115013408	fc.pwr	1
115013408	tpc.gps
115013408	tpc.bat_v	15.25174
115013408	tpc.bat_v_avgd	15.25689813333333
115013408	fc.state	7
115013408	fc.alt	26671.3125
115513470	gs.rssi	-79
115513470	comms.recd	24680
115513470	tpc.state	0
115513470	fc.pwr	1
115513470	tpc.gps
115513470	tpc.bat_v	15.25174
115513470	tpc.bat_v_avgd	15.25705936666666
115513470	fc.state	7
115513470	fc.alt	26648.34375
116013512	gs.rssi	-78
116013512	comms.recd	24800
116013512	tpc.state	0
116013512	fc.pwr	1
116013512	tpc.gps
116013512	tpc.bat_v	15.271084
116013512	tpc.bat_v_avgd	15.25705936666666
116013512	fc.state	7
116013512	fc.alt	26666.1875
116515292	gs.rssi	-79
116515292	comms.recd	24920
116515292	tpc.state	0
116515292	fc.pwr	1
116515292	tpc.gps
116515292	tpc.bat_v	15.256576
116515292	tpc.bat_v_avgd	15.25657576666666
